LCLid,StdorToU,DateTime,KWHhh,TimeOfDay
MAC000003,Std,2013-07-21T13:30:00,0.116,13:30:00
MAC000003,Std,2013-07-21T14:00:00,0.095,14:00:00
MAC000003,Std,2013-07-21T14:30:00,0.123,14:30:00
MAC000003,Std,2013-07-21T15:00:00,0.076,15:00:00
MAC000003,Std,2013-07-21T15:30:00,0.102,15:30:00
MAC000003,Std,2013-07-21T16:00:00,0.108,16:00:00
MAC000003,Std,2013-07-21T16:30:00,0.131,16:30:00
MAC000003,Std,2013-07-21T17:00:00,0.71,17:00:00
MAC000003,Std,2013-07-21T17:30:00,0.224,17:30:00
MAC000003,Std,2013-07-21T18:00:00,0.212,18:00:00
MAC000003,Std,2013-07-21T18:30:00,0.238,18:30:00
MAC000003,Std,2013-07-21T19:00:00,0.158,19:00:00
MAC000003,Std,2013-07-21T19:30:00,0.173,19:30:00
MAC000003,Std,2013-07-21T20:00:00,0.156,20:00:00
MAC000003,Std,2013-07-21T20:30:00,0.14,20:30:00
MAC000003,Std,2013-07-21T21:00:00,0.143,21:00:00
MAC000003,Std,2013-07-21T21:30:00,0.077,21:30:00
MAC000003,Std,2013-07-21T22:00:00,0.097,22:00:00
MAC000003,Std,2013-07-21T22:30:00,0.061,22:30:00
MAC000003,Std,2013-07-21T23:00:00,0.04,23:00:00
MAC000003,Std,2013-07-21T23:30:00,0.08,23:30:00
MAC000003,Std,2013-07-22T00:00:00,1.436,0:00:00
MAC000003,Std,2013-07-22T00:30:00,1.522,0:30:00
MAC000003,Std,2013-07-22T01:00:00,0.284,1:00:00
MAC000003,Std,2013-07-22T01:30:00,0.122,1:30:00
MAC000003,Std,2013-07-22T02:00:00,0.492,2:00:00
MAC000003,Std,2013-07-22T02:30:00,0.123,2:30:00
MAC000003,Std,2013-07-22T03:00:00,0.104,3:00:00
MAC000003,Std,2013-07-22T03:30:00,0.395,3:30:00
MAC000003,Std,2013-07-22T04:00:00,0.123,4:00:00
MAC000003,Std,2013-07-22T04:30:00,0.079,4:30:00
MAC000003,Std,2013-07-22T05:00:00,0.504,5:00:00
MAC000003,Std,2013-07-22T05:30:00,0.161,5:30:00
MAC000003,Std,2013-07-22T06:00:00,0.677,6:00:00
MAC000003,Std,2013-07-22T06:30:00,0.547,6:30:00
MAC000003,Std,2013-07-22T07:00:00,0.29,7:00:00
MAC000003,Std,2013-07-22T07:30:00,0.197,7:30:00
MAC000003,Std,2013-07-22T08:00:00,0.212,8:00:00
MAC000003,Std,2013-07-22T08:30:00,0.204,8:30:00
MAC000003,Std,2013-07-22T09:00:00,0.244,9:00:00
MAC000003,Std,2013-07-22T09:30:00,0.114,9:30:00
MAC000003,Std,2013-07-22T10:00:00,0.124,10:00:00
MAC000003,Std,2013-07-22T10:30:00,0.234,10:30:00
MAC000003,Std,2013-07-22T11:00:00,0.23,11:00:00
MAC000003,Std,2013-07-22T11:30:00,0.248,11:30:00
MAC000003,Std,2013-07-22T12:00:00,0.129,12:00:00
MAC000003,Std,2013-07-22T12:30:00,0.123,12:30:00
MAC000003,Std,2013-07-22T13:00:00,0.091,13:00:00
MAC000003,Std,2013-07-22T13:30:00,0.081,13:30:00
MAC000003,Std,2013-07-22T14:00:00,0.119,14:00:00
MAC000003,Std,2013-07-22T14:30:00,0.087,14:30:00
MAC000003,Std,2013-07-22T15:00:00,0.092,15:00:00
MAC000003,Std,2013-07-22T15:30:00,0.112,15:30:00
MAC000003,Std,2013-07-22T16:00:00,0.203,16:00:00
MAC000003,Std,2013-07-22T16:30:00,0.215,16:30:00
MAC000003,Std,2013-07-22T17:00:00,0.593,17:00:00
MAC000003,Std,2013-07-22T17:30:00,0.62,17:30:00
MAC000003,Std,2013-07-22T18:00:00,0.282,18:00:00
MAC000003,Std,2013-07-22T18:30:00,0.232,18:30:00
MAC000003,Std,2013-07-22T19:00:00,0.178,19:00:00
MAC000003,Std,2013-07-22T19:30:00,0.181,19:30:00
MAC000003,Std,2013-07-22T20:00:00,0.156,20:00:00
MAC000003,Std,2013-07-22T20:30:00,0.171,20:30:00
MAC000003,Std,2013-07-22T21:00:00,0.193,21:00:00
MAC000003,Std,2013-07-22T21:30:00,0.148,21:30:00
MAC000003,Std,2013-07-22T22:00:00,0.147,22:00:00
MAC000003,Std,2013-07-22T22:30:00,0.077,22:30:00
MAC000003,Std,2013-07-22T23:00:00,0.052,23:00:00
MAC000003,Std,2013-07-22T23:30:00,0.096,23:30:00
MAC000003,Std,2013-07-23T00:00:00,1.428,0:00:00
MAC000003,Std,2013-07-23T00:30:00,1.467,0:30:00
MAC000003,Std,2013-07-23T01:00:00,0.088,1:00:00
MAC000003,Std,2013-07-23T01:30:00,0.123,1:30:00
MAC000003,Std,2013-07-23T02:00:00,0.552,2:00:00
MAC000003,Std,2013-07-23T02:30:00,0.094,2:30:00
MAC000003,Std,2013-07-23T03:00:00,0.108,3:00:00
MAC000003,Std,2013-07-23T03:30:00,0.452,3:30:00
MAC000003,Std,2013-07-23T04:00:00,0.069,4:00:00
MAC000003,Std,2013-07-23T04:30:00,0.073,4:30:00
MAC000003,Std,2013-07-23T05:00:00,0.084,5:00:00
MAC000003,Std,2013-07-23T05:30:00,0.45,5:30:00
MAC000003,Std,2013-07-23T06:00:00,0.131,6:00:00
MAC000003,Std,2013-07-23T06:30:00,0.254,6:30:00
MAC000003,Std,2013-07-23T07:00:00,0.34,7:00:00
MAC000003,Std,2013-07-23T07:30:00,0.222,7:30:00
MAC000003,Std,2013-07-23T08:00:00,0.219,8:00:00
MAC000003,Std,2013-07-23T08:30:00,0.21,8:30:00
MAC000003,Std,2013-07-23T09:00:00,0.155,9:00:00
MAC000003,Std,2013-07-23T09:30:00,0.135,9:30:00
MAC000003,Std,2013-07-23T10:00:00,0.104,10:00:00
MAC000003,Std,2013-07-23T10:30:00,0.202,10:30:00
MAC000003,Std,2013-07-23T11:00:00,0.267,11:00:00
MAC000003,Std,2013-07-23T11:30:00,0.179,11:30:00
MAC000003,Std,2013-07-23T12:00:00,0.178,12:00:00
MAC000003,Std,2013-07-23T12:30:00,0.145,12:30:00
MAC000003,Std,2013-07-23T13:00:00,0.121,13:00:00
MAC000003,Std,2013-07-23T13:30:00,0.114,13:30:00
MAC000003,Std,2013-07-23T14:00:00,0.038,14:00:00
MAC000003,Std,2013-07-23T14:30:00,0.079,14:30:00
MAC000003,Std,2013-07-23T15:00:00,0.053,15:00:00
MAC000003,Std,2013-07-23T15:30:00,0.082,15:30:00
MAC000003,Std,2013-07-23T16:00:00,0.129,16:00:00
MAC000003,Std,2013-07-23T16:30:00,0.219,16:30:00
MAC000003,Std,2013-07-23T17:00:00,0.272,17:00:00
MAC000003,Std,2013-07-23T17:30:00,0.266,17:30:00
MAC000003,Std,2013-07-23T18:00:00,0.244,18:00:00
MAC000003,Std,2013-07-23T18:30:00,0.28,18:30:00
MAC000003,Std,2013-07-23T19:00:00,0.19,19:00:00
MAC000003,Std,2013-07-23T19:30:00,0.138,19:30:00
MAC000003,Std,2013-07-23T20:00:00,0.148,20:00:00
MAC000003,Std,2013-07-23T20:30:00,0.099,20:30:00
MAC000003,Std,2013-07-23T21:00:00,0.15,21:00:00
MAC000003,Std,2013-07-23T21:30:00,0.199,21:30:00
MAC000003,Std,2013-07-23T22:00:00,0.193,22:00:00
MAC000003,Std,2013-07-23T22:30:00,0.159,22:30:00
MAC000003,Std,2013-07-23T23:00:00,0.096,23:00:00
MAC000003,Std,2013-07-23T23:30:00,0.151,23:30:00
MAC000003,Std,2013-07-24T00:00:00,1.432,0:00:00
MAC000003,Std,2013-07-24T00:30:00,1.477,0:30:00
MAC000003,Std,2013-07-24T01:00:00,0.216,1:00:00
MAC000003,Std,2013-07-24T01:30:00,0.08,1:30:00
MAC000003,Std,2013-07-24T02:00:00,0.543,2:00:00
MAC000003,Std,2013-07-24T02:30:00,0.098,2:30:00
MAC000003,Std,2013-07-24T03:00:00,0.093,3:00:00
MAC000003,Std,2013-07-24T03:30:00,0.124,3:30:00
MAC000003,Std,2013-07-24T04:00:00,0.392,4:00:00
MAC000003,Std,2013-07-24T04:30:00,0.091,4:30:00
MAC000003,Std,2013-07-24T05:00:00,0.1,5:00:00
MAC000003,Std,2013-07-24T05:30:00,0.386,5:30:00
MAC000003,Std,2013-07-24T06:00:00,1.129,6:00:00
MAC000003,Std,2013-07-24T06:30:00,0.642,6:30:00
MAC000003,Std,2013-07-24T07:00:00,0.267,7:00:00
MAC000003,Std,2013-07-24T07:30:00,0.262,7:30:00
MAC000003,Std,2013-07-24T08:00:00,0.219,8:00:00
MAC000003,Std,2013-07-24T08:30:00,0.231,8:30:00
MAC000003,Std,2013-07-24T09:00:00,0.239,9:00:00
MAC000003,Std,2013-07-24T09:30:00,0.207,9:30:00
MAC000003,Std,2013-07-24T10:00:00,0.108,10:00:00
MAC000003,Std,2013-07-24T10:30:00,0.053,10:30:00
MAC000003,Std,2013-07-24T11:00:00,0.182,11:00:00
MAC000003,Std,2013-07-24T11:30:00,0.141,11:30:00
MAC000003,Std,2013-07-24T12:00:00,0.139,12:00:00
MAC000003,Std,2013-07-24T12:30:00,0.146,12:30:00
MAC000003,Std,2013-07-24T13:00:00,0.101,13:00:00
MAC000003,Std,2013-07-24T13:30:00,0.099,13:30:00
MAC000003,Std,2013-07-24T14:00:00,0.127,14:00:00
MAC000003,Std,2013-07-24T14:30:00,0.08,14:30:00
MAC000003,Std,2013-07-24T15:00:00,0.078,15:00:00
MAC000003,Std,2013-07-24T15:30:00,0.072,15:30:00
MAC000003,Std,2013-07-24T16:00:00,0.205,16:00:00
MAC000003,Std,2013-07-24T16:30:00,0.243,16:30:00
MAC000003,Std,2013-07-24T17:00:00,0.336,17:00:00
MAC000003,Std,2013-07-24T17:30:00,0.21,17:30:00
MAC000003,Std,2013-07-24T18:00:00,0.221,18:00:00
MAC000003,Std,2013-07-24T18:30:00,0.182,18:30:00
MAC000003,Std,2013-07-24T19:00:00,0.218,19:00:00
MAC000003,Std,2013-07-24T19:30:00,0.176,19:30:00
MAC000003,Std,2013-07-24T20:00:00,0.164,20:00:00
MAC000003,Std,2013-07-24T20:30:00,0.189,20:30:00
MAC000003,Std,2013-07-24T21:00:00,0.145,21:00:00
MAC000003,Std,2013-07-24T21:30:00,0.135,21:30:00
MAC000003,Std,2013-07-24T22:00:00,0.093,22:00:00
MAC000003,Std,2013-07-24T22:30:00,0.183,22:30:00
MAC000003,Std,2013-07-24T23:00:00,0.155,23:00:00
MAC000003,Std,2013-07-24T23:30:00,0.139,23:30:00
MAC000003,Std,2013-07-25T00:00:00,1.475,0:00:00
MAC000003,Std,2013-07-25T00:30:00,1.331,0:30:00
MAC000003,Std,2013-07-25T01:00:00,0.097,1:00:00
MAC000003,Std,2013-07-25T01:30:00,0.084,1:30:00
MAC000003,Std,2013-07-25T02:00:00,0.342,2:00:00
MAC000003,Std,2013-07-25T02:30:00,0.075,2:30:00
MAC000003,Std,2013-07-25T03:00:00,0.071,3:00:00
MAC000003,Std,2013-07-25T03:30:00,0.405,3:30:00
MAC000003,Std,2013-07-25T04:00:00,0.122,4:00:00
MAC000003,Std,2013-07-25T04:30:00,0.074,4:30:00
MAC000003,Std,2013-07-25T05:00:00,0.142,5:00:00
MAC000003,Std,2013-07-25T05:30:00,0.429,5:30:00
MAC000003,Std,2013-07-25T06:00:00,0.506,6:00:00
MAC000003,Std,2013-07-25T06:30:00,0.279,6:30:00
MAC000003,Std,2013-07-25T07:00:00,0.178,7:00:00
MAC000003,Std,2013-07-25T07:30:00,0.117,7:30:00
MAC000003,Std,2013-07-25T08:00:00,0.136,8:00:00
MAC000003,Std,2013-07-25T08:30:00,0.09,8:30:00
MAC000003,Std,2013-07-25T09:00:00,0.124,9:00:00
MAC000003,Std,2013-07-25T09:30:00,0.222,9:30:00
MAC000003,Std,2013-07-25T10:00:00,0.24,10:00:00
MAC000003,Std,2013-07-25T10:30:00,0.265,10:30:00
MAC000003,Std,2013-07-25T11:00:00,0.229,11:00:00
MAC000003,Std,2013-07-25T11:30:00,0.13,11:30:00
MAC000003,Std,2013-07-25T12:00:00,0.131,12:00:00
MAC000003,Std,2013-07-25T12:30:00,0.041,12:30:00
MAC000003,Std,2013-07-25T13:00:00,0.079,13:00:00
MAC000003,Std,2013-07-25T13:30:00,0.108,13:30:00
MAC000003,Std,2013-07-25T14:00:00,0.08,14:00:00
MAC000003,Std,2013-07-25T14:30:00,0.12,14:30:00
MAC000003,Std,2013-07-25T15:00:00,0.085,15:00:00
MAC000003,Std,2013-07-25T15:30:00,0.093,15:30:00
MAC000003,Std,2013-07-25T16:00:00,0.105,16:00:00
MAC000003,Std,2013-07-25T16:30:00,0.15,16:30:00
MAC000003,Std,2013-07-25T17:00:00,0.689,17:00:00
MAC000003,Std,2013-07-25T17:30:00,0.777,17:30:00
MAC000003,Std,2013-07-25T18:00:00,0.766,18:00:00
MAC000003,Std,2013-07-25T18:30:00,0.249,18:30:00
MAC000003,Std,2013-07-25T19:00:00,0.192,19:00:00
MAC000003,Std,2013-07-25T19:30:00,0.156,19:30:00
MAC000003,Std,2013-07-25T20:00:00,0.189,20:00:00
MAC000003,Std,2013-07-25T20:30:00,0.188,20:30:00
MAC000003,Std,2013-07-25T21:00:00,0.181,21:00:00
MAC000003,Std,2013-07-25T21:30:00,0.135,21:30:00
MAC000003,Std,2013-07-25T22:00:00,0.137,22:00:00
MAC000003,Std,2013-07-25T22:30:00,0.093,22:30:00
MAC000003,Std,2013-07-25T23:00:00,0.114,23:00:00
MAC000003,Std,2013-07-25T23:30:00,0.115,23:30:00
MAC000003,Std,2013-07-26T00:00:00,1.454,0:00:00
MAC000003,Std,2013-07-26T00:30:00,1.537,0:30:00
MAC000003,Std,2013-07-26T01:00:00,0.323,1:00:00
MAC000003,Std,2013-07-26T01:30:00,0.086,1:30:00
MAC000003,Std,2013-07-26T02:00:00,0.507,2:00:00
MAC000003,Std,2013-07-26T02:30:00,0.036,2:30:00
MAC000003,Std,2013-07-26T03:00:00,0.073,3:00:00
MAC000003,Std,2013-07-26T03:30:00,0.423,3:30:00
MAC000003,Std,2013-07-26T04:00:00,0.09,4:00:00
MAC000003,Std,2013-07-26T04:30:00,0.124,4:30:00
MAC000003,Std,2013-07-26T05:00:00,0.441,5:00:00
MAC000003,Std,2013-07-26T05:30:00,0.172,5:30:00
MAC000003,Std,2013-07-26T06:00:00,0.764,6:00:00
MAC000003,Std,2013-07-26T06:30:00,0.288,6:30:00
MAC000003,Std,2013-07-26T07:00:00,0.262,7:00:00
MAC000003,Std,2013-07-26T07:30:00,0.184,7:30:00
MAC000003,Std,2013-07-26T08:00:00,0.188,8:00:00
MAC000003,Std,2013-07-26T08:30:00,0.265,8:30:00
MAC000003,Std,2013-07-26T09:00:00,0.223,9:00:00
MAC000003,Std,2013-07-26T09:30:00,0.308,9:30:00
MAC000003,Std,2013-07-26T10:00:00,0.366,10:00:00
MAC000003,Std,2013-07-26T10:30:00,0.313,10:30:00
MAC000003,Std,2013-07-26T11:00:00,0.264,11:00:00
MAC000003,Std,2013-07-26T11:30:00,0.208,11:30:00
MAC000003,Std,2013-07-26T12:00:00,0.227,12:00:00
MAC000003,Std,2013-07-26T12:30:00,0.189,12:30:00
MAC000003,Std,2013-07-26T13:00:00,0.109,13:00:00
MAC000003,Std,2013-07-26T13:30:00,0.161,13:30:00
MAC000003,Std,2013-07-26T14:00:00,0.079,14:00:00
MAC000003,Std,2013-07-26T14:30:00,0.106,14:30:00
MAC000003,Std,2013-07-26T15:00:00,0.102,15:00:00
MAC000003,Std,2013-07-26T15:30:00,0.081,15:30:00
MAC000003,Std,2013-07-26T16:00:00,0.12,16:00:00
MAC000003,Std,2013-07-26T16:30:00,0.051,16:30:00
MAC000003,Std,2013-07-26T17:00:00,0.205,17:00:00
MAC000003,Std,2013-07-26T17:30:00,0.219,17:30:00
MAC000003,Std,2013-07-26T18:00:00,0.304,18:00:00
MAC000003,Std,2013-07-26T18:30:00,0.278,18:30:00
MAC000003,Std,2013-07-26T19:00:00,0.279,19:00:00
MAC000003,Std,2013-07-26T19:30:00,0.203,19:30:00
MAC000003,Std,2013-07-26T20:00:00,0.173,20:00:00
MAC000003,Std,2013-07-26T20:30:00,0.163,20:30:00
MAC000003,Std,2013-07-26T21:00:00,0.198,21:00:00
MAC000003,Std,2013-07-26T21:30:00,0.153,21:30:00
MAC000003,Std,2013-07-26T22:00:00,0.13,22:00:00
MAC000003,Std,2013-07-26T22:30:00,0.123,22:30:00
MAC000003,Std,2013-07-26T23:00:00,0.089,23:00:00
MAC000003,Std,2013-07-26T23:30:00,0.096,23:30:00
MAC000003,Std,2013-07-27T00:00:00,1.437,0:00:00
MAC000003,Std,2013-07-27T00:30:00,1.462,0:30:00
MAC000003,Std,2013-07-27T01:00:00,0.994,1:00:00
MAC000003,Std,2013-07-27T01:30:00,0.095,1:30:00
MAC000003,Std,2013-07-27T02:00:00,0.125,2:00:00
MAC000003,Std,2013-07-27T02:30:00,0.41,2:30:00
MAC000003,Std,2013-07-27T03:00:00,0.098,3:00:00
MAC000003,Std,2013-07-27T03:30:00,0.335,3:30:00
MAC000003,Std,2013-07-27T04:00:00,0.175,4:00:00
MAC000003,Std,2013-07-27T04:30:00,0.072,4:30:00
MAC000003,Std,2013-07-27T05:00:00,0.154,5:00:00
MAC000003,Std,2013-07-27T05:30:00,0.315,5:30:00
MAC000003,Std,2013-07-27T06:00:00,0.228,6:00:00
MAC000003,Std,2013-07-27T06:30:00,0.371,6:30:00
MAC000003,Std,2013-07-27T07:00:00,0.215,7:00:00
MAC000003,Std,2013-07-27T07:30:00,0.24,7:30:00
MAC000003,Std,2013-07-27T08:00:00,0.309,8:00:00
MAC000003,Std,2013-07-27T08:30:00,0.237,8:30:00
MAC000003,Std,2013-07-27T09:00:00,0.22,9:00:00
MAC000003,Std,2013-07-27T09:30:00,0.042,9:30:00
MAC000003,Std,2013-07-27T10:00:00,0.092,10:00:00
MAC000003,Std,2013-07-27T10:30:00,0.223,10:30:00
MAC000003,Std,2013-07-27T11:00:00,0.179,11:00:00
MAC000003,Std,2013-07-27T11:30:00,0.157,11:30:00
MAC000003,Std,2013-07-27T12:00:00,0.101,12:00:00
MAC000003,Std,2013-07-27T12:30:00,0.13,12:30:00
MAC000003,Std,2013-07-27T13:00:00,0.131,13:00:00
MAC000003,Std,2013-07-27T13:30:00,0.092,13:30:00
MAC000003,Std,2013-07-27T14:00:00,0.105,14:00:00
MAC000003,Std,2013-07-27T14:30:00,0.073,14:30:00
MAC000003,Std,2013-07-27T15:00:00,0.077,15:00:00
MAC000003,Std,2013-07-27T15:30:00,0.227,15:30:00
MAC000003,Std,2013-07-27T16:00:00,0.257,16:00:00
MAC000003,Std,2013-07-27T16:30:00,0.234,16:30:00
MAC000003,Std,2013-07-27T17:00:00,0.508,17:00:00
MAC000003,Std,2013-07-27T17:30:00,0.223,17:30:00
MAC000003,Std,2013-07-27T18:00:00,0.262,18:00:00
MAC000003,Std,2013-07-27T18:30:00,0.195,18:30:00
MAC000003,Std,2013-07-27T19:00:00,0.212,19:00:00
MAC000003,Std,2013-07-27T19:30:00,0.146,19:30:00
MAC000003,Std,2013-07-27T20:00:00,0.192,20:00:00
MAC000003,Std,2013-07-27T20:30:00,0.175,20:30:00
MAC000003,Std,2013-07-27T21:00:00,0.155,21:00:00
MAC000003,Std,2013-07-27T21:30:00,0.177,21:30:00
MAC000003,Std,2013-07-27T22:00:00,0.104,22:00:00
MAC000003,Std,2013-07-27T22:30:00,0.096,22:30:00
MAC000003,Std,2013-07-27T23:00:00,0.11,23:00:00
MAC000003,Std,2013-07-27T23:30:00,0.061,23:30:00
MAC000003,Std,2013-07-28T00:00:00,1.443,0:00:00
MAC000003,Std,2013-07-28T00:30:00,1.424,0:30:00
MAC000003,Std,2013-07-28T01:00:00,0.049,1:00:00
MAC000003,Std,2013-07-28T01:30:00,0.082,1:30:00
MAC000003,Std,2013-07-28T02:00:00,0.447,2:00:00
MAC000003,Std,2013-07-28T02:30:00,0.102,2:30:00
MAC000003,Std,2013-07-28T03:00:00,0.101,3:00:00
MAC000003,Std,2013-07-28T03:30:00,0.344,3:30:00
MAC000003,Std,2013-07-28T04:00:00,0.157,4:00:00
MAC000003,Std,2013-07-28T04:30:00,0.113,4:30:00
MAC000003,Std,2013-07-28T05:00:00,0.389,5:00:00
MAC000003,Std,2013-07-28T05:30:00,0.068,5:30:00
MAC000003,Std,2013-07-28T06:00:00,0.044,6:00:00
MAC000003,Std,2013-07-28T06:30:00,0.158,6:30:00
MAC000003,Std,2013-07-28T07:00:00,0.246,7:00:00
MAC000003,Std,2013-07-28T07:30:00,0.228,7:30:00
MAC000003,Std,2013-07-28T08:00:00,0.319,8:00:00
MAC000003,Std,2013-07-28T08:30:00,0.203,8:30:00
MAC000003,Std,2013-07-28T09:00:00,0.264,9:00:00
MAC000003,Std,2013-07-28T09:30:00,0.133,9:30:00
MAC000003,Std,2013-07-28T10:00:00,0.072,10:00:00
MAC000003,Std,2013-07-28T10:30:00,0.1,10:30:00
MAC000003,Std,2013-07-28T11:00:00,0.167,11:00:00
MAC000003,Std,2013-07-28T11:30:00,0.76,11:30:00
MAC000003,Std,2013-07-28T12:00:00,0.247,12:00:00
MAC000003,Std,2013-07-28T12:30:00,0.216,12:30:00
MAC000003,Std,2013-07-28T13:00:00,0.18,13:00:00
MAC000003,Std,2013-07-28T13:30:00,0.173,13:30:00
MAC000003,Std,2013-07-28T14:00:00,0.088,14:00:00
MAC000003,Std,2013-07-28T14:30:00,0.109,14:30:00
MAC000003,Std,2013-07-28T15:00:00,0.111,15:00:00
MAC000003,Std,2013-07-28T15:30:00,0.086,15:30:00
MAC000003,Std,2013-07-28T16:00:00,0.103,16:00:00
MAC000003,Std,2013-07-28T16:30:00,0.085,16:30:00
MAC000003,Std,2013-07-28T17:00:00,0.124,17:00:00
MAC000003,Std,2013-07-28T17:30:00,0.077,17:30:00
MAC000003,Std,2013-07-28T18:00:00,0.106,18:00:00
MAC000003,Std,2013-07-28T18:30:00,0.104,18:30:00
MAC000003,Std,2013-07-28T19:00:00,0.105,19:00:00
MAC000003,Std,2013-07-28T19:30:00,0.154,19:30:00
MAC000003,Std,2013-07-28T20:00:00,0.106,20:00:00
MAC000003,Std,2013-07-28T20:30:00,0.106,20:30:00
MAC000003,Std,2013-07-28T21:00:00,0.132,21:00:00
MAC000003,Std,2013-07-28T21:30:00,0.129,21:30:00
MAC000003,Std,2013-07-28T22:00:00,0.163,22:00:00
MAC000003,Std,2013-07-28T22:30:00,0.141,22:30:00
MAC000003,Std,2013-07-28T23:00:00,0.084,23:00:00
MAC000003,Std,2013-07-28T23:30:00,0.121,23:30:00
MAC000003,Std,2013-07-29T00:00:00,1.387,0:00:00
MAC000003,Std,2013-07-29T00:30:00,1.44,0:30:00
MAC000003,Std,2013-07-29T01:00:00,0.236,1:00:00
MAC000003,Std,2013-07-29T01:30:00,0.051,1:30:00
MAC000003,Std,2013-07-29T02:00:00,0.556,2:00:00
MAC000003,Std,2013-07-29T02:30:00,0.096,2:30:00
MAC000003,Std,2013-07-29T03:00:00,0.081,3:00:00
MAC000003,Std,2013-07-29T03:30:00,0.344,3:30:00
MAC000003,Std,2013-07-29T04:00:00,0.058,4:00:00
MAC000003,Std,2013-07-29T04:30:00,0.092,4:30:00
MAC000003,Std,2013-07-29T05:00:00,0.384,5:00:00
MAC000003,Std,2013-07-29T05:30:00,0.043,5:30:00
MAC000003,Std,2013-07-29T06:00:00,0.147,6:00:00
MAC000003,Std,2013-07-29T06:30:00,1.093,6:30:00
MAC000003,Std,2013-07-29T07:00:00,0.265,7:00:00
MAC000003,Std,2013-07-29T07:30:00,0.256,7:30:00
MAC000003,Std,2013-07-29T08:00:00,0.196,8:00:00
MAC000003,Std,2013-07-29T08:30:00,0.231,8:30:00
MAC000003,Std,2013-07-29T09:00:00,0.195,9:00:00
MAC000003,Std,2013-07-29T09:30:00,0.064,9:30:00
MAC000003,Std,2013-07-29T10:00:00,0.124,10:00:00
MAC000003,Std,2013-07-29T10:30:00,0.282,10:30:00
MAC000003,Std,2013-07-29T11:00:00,0.758,11:00:00
MAC000003,Std,2013-07-29T11:30:00,0.232,11:30:00
MAC000003,Std,2013-07-29T12:00:00,0.127,12:00:00
MAC000003,Std,2013-07-29T12:30:00,0.1,12:30:00
MAC000003,Std,2013-07-29T13:00:00,0.099,13:00:00
MAC000003,Std,2013-07-29T13:30:00,0.051,13:30:00
MAC000003,Std,2013-07-29T14:00:00,0.073,14:00:00
MAC000003,Std,2013-07-29T14:30:00,0.044,14:30:00
MAC000003,Std,2013-07-29T15:00:00,0.109,15:00:00
MAC000003,Std,2013-07-29T15:30:00,0.269,15:30:00
MAC000003,Std,2013-07-29T16:00:00,0.239,16:00:00
MAC000003,Std,2013-07-29T16:30:00,0.226,16:30:00
MAC000003,Std,2013-07-29T17:00:00,0.77,17:00:00
MAC000003,Std,2013-07-29T17:30:00,0.25,17:30:00
MAC000003,Std,2013-07-29T18:00:00,0.198,18:00:00
MAC000003,Std,2013-07-29T18:30:00,0.157,18:30:00
MAC000003,Std,2013-07-29T19:00:00,0.17,19:00:00
MAC000003,Std,2013-07-29T19:30:00,0.181,19:30:00
MAC000003,Std,2013-07-29T20:00:00,0.156,20:00:00
MAC000003,Std,2013-07-29T20:30:00,0.161,20:30:00
MAC000003,Std,2013-07-29T21:00:00,0.129,21:00:00
MAC000003,Std,2013-07-29T21:30:00,0.172,21:30:00
MAC000003,Std,2013-07-29T22:00:00,0.137,22:00:00
MAC000003,Std,2013-07-29T22:30:00,0.143,22:30:00
MAC000003,Std,2013-07-29T23:00:00,0.129,23:00:00
MAC000003,Std,2013-07-29T23:30:00,0.036,23:30:00
MAC000003,Std,2013-07-30T00:00:00,1.403,0:00:00
MAC000003,Std,2013-07-30T00:30:00,1.423,0:30:00
MAC000003,Std,2013-07-30T01:00:00,0.063,1:00:00
MAC000003,Std,2013-07-30T01:30:00,0.122,1:30:00
MAC000003,Std,2013-07-30T02:00:00,0.456,2:00:00
MAC000003,Std,2013-07-30T02:30:00,0.095,2:30:00
MAC000003,Std,2013-07-30T03:00:00,0.226,3:00:00
MAC000003,Std,2013-07-30T03:30:00,0.217,3:30:00
MAC000003,Std,2013-07-30T04:00:00,0.074,4:00:00
MAC000003,Std,2013-07-30T04:30:00,0.044,4:30:00
MAC000003,Std,2013-07-30T05:00:00,0.374,5:00:00
MAC000003,Std,2013-07-30T05:30:00,0.108,5:30:00
MAC000003,Std,2013-07-30T06:00:00,0.073,6:00:00
MAC000003,Std,2013-07-30T06:30:00,0.406,6:30:00
MAC000003,Std,2013-07-30T07:00:00,0.09,7:00:00
MAC000003,Std,2013-07-30T07:30:00,0.066,7:30:00
MAC000003,Std,2013-07-30T08:00:00,0.231,8:00:00
MAC000003,Std,2013-07-30T08:30:00,0.181,8:30:00
MAC000003,Std,2013-07-30T09:00:00,0.234,9:00:00
MAC000003,Std,2013-07-30T09:30:00,0.239,9:30:00
MAC000003,Std,2013-07-30T10:00:00,0.215,10:00:00
MAC000003,Std,2013-07-30T10:30:00,0.243,10:30:00
MAC000003,Std,2013-07-30T11:00:00,0.226,11:00:00
MAC000003,Std,2013-07-30T11:30:00,0.269,11:30:00
MAC000003,Std,2013-07-30T12:00:00,0.733,12:00:00
MAC000003,Std,2013-07-30T12:30:00,0.188,12:30:00
MAC000003,Std,2013-07-30T13:00:00,0.134,13:00:00
MAC000003,Std,2013-07-30T13:30:00,0.121,13:30:00
MAC000003,Std,2013-07-30T14:00:00,0.068,14:00:00
MAC000003,Std,2013-07-30T14:30:00,0.127,14:30:00
MAC000003,Std,2013-07-30T15:00:00,0.087,15:00:00
