Index,LCLid,StdorToU,DateTime,KWHhh,TimeOfDay
25303,MAC000003,Std,2013-08-01T03:30:00,0.491000,03:30:00
25304,MAC000003,Std,2013-08-01T04:00:00,0.122000,04:00:00
25305,MAC000003,Std,2013-08-01T04:30:00,0.091000,04:30:00
25306,MAC000003,Std,2013-08-01T05:00:00,0.355000,05:00:00
25307,MAC000003,Std,2013-08-01T05:30:00,0.121000,05:30:00
25308,MAC000003,Std,2013-08-01T06:00:00,1.212000,06:00:00
25309,MAC000003,Std,2013-08-01T06:30:00,1.179000,06:30:00
25310,MAC000003,Std,2013-08-01T07:00:00,0.258000,07:00:00
25311,MAC000003,Std,2013-08-01T07:30:00,0.254000,07:30:00
25312,MAC000003,Std,2013-08-01T08:00:00,0.241000,08:00:00
25313,MAC000003,Std,2013-08-01T08:30:00,0.241000,08:30:00
25314,MAC000003,Std,2013-08-01T09:00:00,0.273000,09:00:00
25315,MAC000003,Std,2013-08-01T09:30:00,0.103000,09:30:00
25316,MAC000003,Std,2013-08-01T10:00:00,0.117000,10:00:00
25317,MAC000003,Std,2013-08-01T10:30:00,0.163000,10:30:00
25318,MAC000003,Std,2013-08-01T11:00:00,0.632000,11:00:00
25319,MAC000003,Std,2013-08-01T11:30:00,0.345000,11:30:00
25320,MAC000003,Std,2013-08-01T12:00:00,0.206000,12:00:00
25321,MAC000003,Std,2013-08-01T12:30:00,0.171000,12:30:00
25322,MAC000003,Std,2013-08-01T13:00:00,0.199000,13:00:00
25323,MAC000003,Std,2013-08-01T13:30:00,0.119000,13:30:00
25324,MAC000003,Std,2013-08-01T14:00:00,0.133000,14:00:00
25325,MAC000003,Std,2013-08-01T14:30:00,0.129000,14:30:00
25326,MAC000003,Std,2013-08-01T15:00:00,0.163000,15:00:00
25327,MAC000003,Std,2013-08-01T15:30:00,0.277000,15:30:00
25328,MAC000003,Std,2013-08-01T16:00:00,0.273000,16:00:00
25329,MAC000003,Std,2013-08-01T16:30:00,0.253000,16:30:00
25330,MAC000003,Std,2013-08-01T17:00:00,0.202000,17:00:00
25331,MAC000003,Std,2013-08-01T17:30:00,0.094000,17:30:00
25332,MAC000003,Std,2013-08-01T18:00:00,0.140000,18:00:00
25333,MAC000003,Std,2013-08-01T18:30:00,0.263000,18:30:00
25334,MAC000003,Std,2013-08-01T19:00:00,0.164000,19:00:00
25335,MAC000003,Std,2013-08-01T19:30:00,0.174000,19:30:00
25336,MAC000003,Std,2013-08-01T20:00:00,0.133000,20:00:00
25337,MAC000003,Std,2013-08-01T20:30:00,0.175000,20:30:00
25338,MAC000003,Std,2013-08-01T21:00:00,0.154000,21:00:00
25339,MAC000003,Std,2013-08-01T21:30:00,0.143000,21:30:00
25340,MAC000003,Std,2013-08-01T22:00:00,0.161000,22:00:00
25341,MAC000003,Std,2013-08-01T22:30:00,0.062000,22:30:00
25342,MAC000003,Std,2013-08-01T23:00:00,0.062000,23:00:00
25343,MAC000003,Std,2013-08-01T23:30:00,0.073000,23:30:00
25344,MAC000003,Std,2013-08-02T00:00:00,1.419000,00:00:00
25345,MAC000003,Std,2013-08-02T00:30:00,1.371000,00:30:00
25346,MAC000003,Std,2013-08-02T01:00:00,0.093000,01:00:00
25347,MAC000003,Std,2013-08-02T01:30:00,0.097000,01:30:00
25348,MAC000003,Std,2013-08-02T02:00:00,0.527000,02:00:00
25349,MAC000003,Std,2013-08-02T02:30:00,0.080000,02:30:00
25350,MAC000003,Std,2013-08-02T03:00:00,0.105000,03:00:00
25351,MAC000003,Std,2013-08-02T03:30:00,0.406000,03:30:00
25352,MAC000003,Std,2013-08-02T04:00:00,0.064000,04:00:00
25353,MAC000003,Std,2013-08-02T04:30:00,0.138000,04:30:00
25354,MAC000003,Std,2013-08-02T05:00:00,0.590000,05:00:00
25355,MAC000003,Std,2013-08-02T05:30:00,0.150000,05:30:00
25356,MAC000003,Std,2013-08-02T06:00:00,0.277000,06:00:00
25357,MAC000003,Std,2013-08-02T06:30:00,0.220000,06:30:00
25358,MAC000003,Std,2013-08-02T07:00:00,0.302000,07:00:00
25359,MAC000003,Std,2013-08-02T07:30:00,0.241000,07:30:00
25360,MAC000003,Std,2013-08-02T08:00:00,0.231000,08:00:00
25361,MAC000003,Std,2013-08-02T08:30:00,0.226000,08:30:00
25362,MAC000003,Std,2013-08-02T09:00:00,0.176000,09:00:00
25363,MAC000003,Std,2013-08-02T09:30:00,0.269000,09:30:00
25364,MAC000003,Std,2013-08-02T10:00:00,0.385000,10:00:00
25365,MAC000003,Std,2013-08-02T10:30:00,0.308000,10:30:00
25366,MAC000003,Std,2013-08-02T11:00:00,0.228000,11:00:00
25367,MAC000003,Std,2013-08-02T11:30:00,0.184000,11:30:00
25368,MAC000003,Std,2013-08-02T12:00:00,0.214000,12:00:00
25369,MAC000003,Std,2013-08-02T12:30:00,0.278000,12:30:00
25370,MAC000003,Std,2013-08-02T13:00:00,0.132000,13:00:00
25371,MAC000003,Std,2013-08-02T13:30:00,0.077000,13:30:00
25372,MAC000003,Std,2013-08-02T14:00:00,0.094000,14:00:00
25373,MAC000003,Std,2013-08-02T14:30:00,0.123000,14:30:00
25374,MAC000003,Std,2013-08-02T15:00:00,0.107000,15:00:00
25375,MAC000003,Std,2013-08-02T15:30:00,0.067000,15:30:00
25376,MAC000003,Std,2013-08-02T16:00:00,0.078000,16:00:00
25377,MAC000003,Std,2013-08-02T16:30:00,0.041000,16:30:00
25378,MAC000003,Std,2013-08-02T17:00:00,0.156000,17:00:00
25379,MAC000003,Std,2013-08-02T17:30:00,0.618000,17:30:00
25380,MAC000003,Std,2013-08-02T18:00:00,0.298000,18:00:00
25381,MAC000003,Std,2013-08-02T18:30:00,0.238000,18:30:00
25382,MAC000003,Std,2013-08-02T19:00:00,0.207000,19:00:00
25383,MAC000003,Std,2013-08-02T19:30:00,0.219000,19:30:00
25384,MAC000003,Std,2013-08-02T20:00:00,0.211000,20:00:00
25385,MAC000003,Std,2013-08-02T20:30:00,0.146000,20:30:00
25386,MAC000003,Std,2013-08-02T21:00:00,0.180000,21:00:00
25387,MAC000003,Std,2013-08-02T21:30:00,0.185000,21:30:00
25388,MAC000003,Std,2013-08-02T22:00:00,0.143000,22:00:00
25389,MAC000003,Std,2013-08-02T22:30:00,0.108000,22:30:00
25390,MAC000003,Std,2013-08-02T23:00:00,0.038000,23:00:00
25391,MAC000003,Std,2013-08-02T23:30:00,0.052000,23:30:00
25392,MAC000003,Std,2013-08-03T00:00:00,1.451000,00:00:00
25393,MAC000003,Std,2013-08-03T00:30:00,1.454000,00:30:00
25394,MAC000003,Std,2013-08-03T01:00:00,0.674000,01:00:00
25395,MAC000003,Std,2013-08-03T01:30:00,0.050000,01:30:00
25396,MAC000003,Std,2013-08-03T02:00:00,0.044000,02:00:00
25397,MAC000003,Std,2013-08-03T02:30:00,0.540000,02:30:00
25398,MAC000003,Std,2013-08-03T03:00:00,0.072000,03:00:00
25399,MAC000003,Std,2013-08-03T03:30:00,0.062000,03:30:00
25400,MAC000003,Std,2013-08-03T04:00:00,0.191000,04:00:00
25401,MAC000003,Std,2013-08-03T04:30:00,0.281000,04:30:00
25402,MAC000003,Std,2013-08-03T05:00:00,0.120000,05:00:00
25403,MAC000003,Std,2013-08-03T05:30:00,0.056000,05:30:00
25404,MAC000003,Std,2013-08-03T06:00:00,0.394000,06:00:00
25405,MAC000003,Std,2013-08-03T06:30:00,0.096000,06:30:00
25406,MAC000003,Std,2013-08-03T07:00:00,0.132000,07:00:00
25407,MAC000003,Std,2013-08-03T07:30:00,0.253000,07:30:00
25408,MAC000003,Std,2013-08-03T08:00:00,0.198000,08:00:00
25409,MAC000003,Std,2013-08-03T08:30:00,0.161000,08:30:00
25410,MAC000003,Std,2013-08-03T09:00:00,0.291000,09:00:00
25411,MAC000003,Std,2013-08-03T09:30:00,0.189000,09:30:00
25412,MAC000003,Std,2013-08-03T10:00:00,0.195000,10:00:00
25413,MAC000003,Std,2013-08-03T10:30:00,0.202000,10:30:00
25414,MAC000003,Std,2013-08-03T11:00:00,0.193000,11:00:00
25415,MAC000003,Std,2013-08-03T11:30:00,0.273000,11:30:00
25416,MAC000003,Std,2013-08-03T12:00:00,0.226000,12:00:00
25417,MAC000003,Std,2013-08-03T12:30:00,0.187000,12:30:00
25418,MAC000003,Std,2013-08-03T13:00:00,0.142000,13:00:00
25419,MAC000003,Std,2013-08-03T13:30:00,0.096000,13:30:00
25420,MAC000003,Std,2013-08-03T14:00:00,0.112000,14:00:00
25421,MAC000003,Std,2013-08-03T14:30:00,0.084000,14:30:00
25422,MAC000003,Std,2013-08-03T15:00:00,0.082000,15:00:00
25423,MAC000003,Std,2013-08-03T15:30:00,0.043000,15:30:00
25424,MAC000003,Std,2013-08-03T16:00:00,0.079000,16:00:00
25425,MAC000003,Std,2013-08-03T16:30:00,0.110000,16:30:00
25426,MAC000003,Std,2013-08-03T17:00:00,0.050000,17:00:00
25427,MAC000003,Std,2013-08-03T17:30:00,0.077000,17:30:00
25428,MAC000003,Std,2013-08-03T18:00:00,0.061000,18:00:00
25429,MAC000003,Std,2013-08-03T18:30:00,0.137000,18:30:00
25430,MAC000003,Std,2013-08-03T19:00:00,0.162000,19:00:00
25431,MAC000003,Std,2013-08-03T19:30:00,0.085000,19:30:00
25432,MAC000003,Std,2013-08-03T20:00:00,0.113000,20:00:00
25433,MAC000003,Std,2013-08-03T20:30:00,0.149000,20:30:00
25434,MAC000003,Std,2013-08-03T21:00:00,0.131000,21:00:00
25435,MAC000003,Std,2013-08-03T21:30:00,0.132000,21:30:00
25436,MAC000003,Std,2013-08-03T22:00:00,0.101000,22:00:00
25437,MAC000003,Std,2013-08-03T22:30:00,0.116000,22:30:00
25438,MAC000003,Std,2013-08-03T23:00:00,0.120000,23:00:00
25439,MAC000003,Std,2013-08-03T23:30:00,0.051000,23:30:00
25440,MAC000003,Std,2013-08-04T00:00:00,1.432000,00:00:00
25441,MAC000003,Std,2013-08-04T00:30:00,1.432000,00:30:00
25442,MAC000003,Std,2013-08-04T01:00:00,0.454000,01:00:00
25443,MAC000003,Std,2013-08-04T01:30:00,0.100000,01:30:00
25444,MAC000003,Std,2013-08-04T02:00:00,0.254000,02:00:00
25445,MAC000003,Std,2013-08-04T02:30:00,0.119000,02:30:00
25446,MAC000003,Std,2013-08-04T03:00:00,0.102000,03:00:00
25447,MAC000003,Std,2013-08-04T03:30:00,0.326000,03:30:00
25448,MAC000003,Std,2013-08-04T04:00:00,0.145000,04:00:00
25449,MAC000003,Std,2013-08-04T04:30:00,0.071000,04:30:00
25450,MAC000003,Std,2013-08-04T05:00:00,0.138000,05:00:00
25451,MAC000003,Std,2013-08-04T05:30:00,0.633000,05:30:00
25452,MAC000003,Std,2013-08-04T06:00:00,0.568000,06:00:00
25453,MAC000003,Std,2013-08-04T06:30:00,0.216000,06:30:00
25454,MAC000003,Std,2013-08-04T07:00:00,0.276000,07:00:00
25455,MAC000003,Std,2013-08-04T07:30:00,0.194000,07:30:00
25456,MAC000003,Std,2013-08-04T08:00:00,0.233000,08:00:00
25457,MAC000003,Std,2013-08-04T08:30:00,0.147000,08:30:00
25458,MAC000003,Std,2013-08-04T09:00:00,0.165000,09:00:00
25459,MAC000003,Std,2013-08-04T09:30:00,0.213000,09:30:00
25460,MAC000003,Std,2013-08-04T10:00:00,0.093000,10:00:00
25461,MAC000003,Std,2013-08-04T10:30:00,0.091000,10:30:00
25462,MAC000003,Std,2013-08-04T11:00:00,0.102000,11:00:00
25463,MAC000003,Std,2013-08-04T11:30:00,0.250000,11:30:00
25464,MAC000003,Std,2013-08-04T12:00:00,0.279000,12:00:00
25465,MAC000003,Std,2013-08-04T12:30:00,0.207000,12:30:00
25466,MAC000003,Std,2013-08-04T13:00:00,0.168000,13:00:00
25467,MAC000003,Std,2013-08-04T13:30:00,0.182000,13:30:00
25468,MAC000003,Std,2013-08-04T14:00:00,0.194000,14:00:00
25469,MAC000003,Std,2013-08-04T14:30:00,0.086000,14:30:00
25470,MAC000003,Std,2013-08-04T15:00:00,0.064000,15:00:00
25471,MAC000003,Std,2013-08-04T15:30:00,0.075000,15:30:00
25472,MAC000003,Std,2013-08-04T16:00:00,0.093000,16:00:00
25473,MAC000003,Std,2013-08-04T16:30:00,0.290000,16:30:00
25474,MAC000003,Std,2013-08-04T17:00:00,0.192000,17:00:00
25475,MAC000003,Std,2013-08-04T17:30:00,0.721000,17:30:00
25476,MAC000003,Std,2013-08-04T18:00:00,0.643000,18:00:00
25477,MAC000003,Std,2013-08-04T18:30:00,0.225000,18:30:00
25478,MAC000003,Std,2013-08-04T19:00:00,0.206000,19:00:00
25479,MAC000003,Std,2013-08-04T19:30:00,0.207000,19:30:00
25480,MAC000003,Std,2013-08-04T20:00:00,0.114000,20:00:00
25481,MAC000003,Std,2013-08-04T20:30:00,0.161000,20:30:00
25482,MAC000003,Std,2013-08-04T21:00:00,0.126000,21:00:00
25483,MAC000003,Std,2013-08-04T21:30:00,0.091000,21:30:00
25484,MAC000003,Std,2013-08-04T22:00:00,0.146000,22:00:00
25485,MAC000003,Std,2013-08-04T22:30:00,0.093000,22:30:00
25486,MAC000003,Std,2013-08-04T23:00:00,0.087000,23:00:00
25487,MAC000003,Std,2013-08-04T23:30:00,0.060000,23:30:00
25488,MAC000003,Std,2013-08-05T00:00:00,1.386000,00:00:00
25489,MAC000003,Std,2013-08-05T00:30:00,1.485000,00:30:00
25490,MAC000003,Std,2013-08-05T01:00:00,0.080000,01:00:00
25491,MAC000003,Std,2013-08-05T01:30:00,0.045000,01:30:00
25492,MAC000003,Std,2013-08-05T02:00:00,0.439000,02:00:00
25493,MAC000003,Std,2013-08-05T02:30:00,0.066000,02:30:00
25494,MAC000003,Std,2013-08-05T03:00:00,0.184000,03:00:00
25495,MAC000003,Std,2013-08-05T03:30:00,0.352000,03:30:00
25496,MAC000003,Std,2013-08-05T04:00:00,0.036000,04:00:00
25497,MAC000003,Std,2013-08-05T04:30:00,0.104000,04:30:00
25498,MAC000003,Std,2013-08-05T05:00:00,0.438000,05:00:00
25499,MAC000003,Std,2013-08-05T05:30:00,0.084000,05:30:00
25500,MAC000003,Std,2013-08-05T06:00:00,0.122000,06:00:00
25501,MAC000003,Std,2013-08-05T06:30:00,1.072000,06:30:00
25502,MAC000003,Std,2013-08-05T07:00:00,0.278000,07:00:00
25503,MAC000003,Std,2013-08-05T07:30:00,0.212000,07:30:00
25504,MAC000003,Std,2013-08-05T08:00:00,0.141000,08:00:00
25505,MAC000003,Std,2013-08-05T08:30:00,0.194000,08:30:00
25506,MAC000003,Std,2013-08-05T09:00:00,0.209000,09:00:00
25507,MAC000003,Std,2013-08-05T09:30:00,0.123000,09:30:00
25508,MAC000003,Std,2013-08-05T10:00:00,0.076000,10:00:00
25509,MAC000003,Std,2013-08-05T10:30:00,0.153000,10:30:00
25510,MAC000003,Std,2013-08-05T11:00:00,0.179000,11:00:00
25511,MAC000003,Std,2013-08-05T11:30:00,0.107000,11:30:00
25512,MAC000003,Std,2013-08-05T12:00:00,0.080000,12:00:00
25513,MAC000003,Std,2013-08-05T12:30:00,0.066000,12:30:00
25514,MAC000003,Std,2013-08-05T13:00:00,0.029000,13:00:00
25515,MAC000003,Std,2013-08-05T13:30:00,0.116000,13:30:00
25516,MAC000003,Std,2013-08-05T14:00:00,0.111000,14:00:00
25517,MAC000003,Std,2013-08-05T14:30:00,0.137000,14:30:00
25518,MAC000003,Std,2013-08-05T15:00:00,0.242000,15:00:00
25519,MAC000003,Std,2013-08-05T15:30:00,0.225000,15:30:00
25520,MAC000003,Std,2013-08-05T16:00:00,0.210000,16:00:00
25521,MAC000003,Std,2013-08-05T16:30:00,0.190000,16:30:00
25522,MAC000003,Std,2013-08-05T17:00:00,0.462000,17:00:00
25523,MAC000003,Std,2013-08-05T17:30:00,0.364000,17:30:00
25524,MAC000003,Std,2013-08-05T18:00:00,0.269000,18:00:00
25525,MAC000003,Std,2013-08-05T18:30:00,0.230000,18:30:00
25526,MAC000003,Std,2013-08-05T19:00:00,0.125000,19:00:00
25527,MAC000003,Std,2013-08-05T19:30:00,0.132000,19:30:00
25528,MAC000003,Std,2013-08-05T20:00:00,0.104000,20:00:00
25529,MAC000003,Std,2013-08-05T20:30:00,0.127000,20:30:00
25530,MAC000003,Std,2013-08-05T21:00:00,0.173000,21:00:00
25531,MAC000003,Std,2013-08-05T21:30:00,0.087000,21:30:00
25532,MAC000003,Std,2013-08-05T22:00:00,0.066000,22:00:00
25533,MAC000003,Std,2013-08-05T22:30:00,0.062000,22:30:00
25534,MAC000003,Std,2013-08-05T23:00:00,0.076000,23:00:00
25535,MAC000003,Std,2013-08-05T23:30:00,0.116000,23:30:00
25536,MAC000003,Std,2013-08-06T00:00:00,1.395000,00:00:00
25537,MAC000003,Std,2013-08-06T00:30:00,1.430000,00:30:00
25538,MAC000003,Std,2013-08-06T01:00:00,0.702000,01:00:00
25539,MAC000003,Std,2013-08-06T01:30:00,0.074000,01:30:00
25540,MAC000003,Std,2013-08-06T02:00:00,0.476000,02:00:00
25541,MAC000003,Std,2013-08-06T02:30:00,0.042000,02:30:00
25542,MAC000003,Std,2013-08-06T03:00:00,0.052000,03:00:00
25543,MAC000003,Std,2013-08-06T03:30:00,0.431000,03:30:00
25544,MAC000003,Std,2013-08-06T04:00:00,0.065000,04:00:00
25545,MAC000003,Std,2013-08-06T04:30:00,0.069000,04:30:00
25546,MAC000003,Std,2013-08-06T05:00:00,0.349000,05:00:00
25547,MAC000003,Std,2013-08-06T05:30:00,0.076000,05:30:00
25548,MAC000003,Std,2013-08-06T06:00:00,0.131000,06:00:00
25549,MAC000003,Std,2013-08-06T06:30:00,0.437000,06:30:00
25550,MAC000003,Std,2013-08-06T07:00:00,0.261000,07:00:00
25551,MAC000003,Std,2013-08-06T07:30:00,0.247000,07:30:00
25552,MAC000003,Std,2013-08-06T08:00:00,0.228000,08:00:00
25553,MAC000003,Std,2013-08-06T08:30:00,0.217000,08:30:00
25554,MAC000003,Std,2013-08-06T09:00:00,0.159000,09:00:00
25555,MAC000003,Std,2013-08-06T09:30:00,0.074000,09:30:00
25556,MAC000003,Std,2013-08-06T10:00:00,0.107000,10:00:00
25557,MAC000003,Std,2013-08-06T10:30:00,0.190000,10:30:00
25558,MAC000003,Std,2013-08-06T11:00:00,0.205000,11:00:00
25559,MAC000003,Std,2013-08-06T11:30:00,0.190000,11:30:00
25560,MAC000003,Std,2013-08-06T12:00:00,0.253000,12:00:00
25561,MAC000003,Std,2013-08-06T12:30:00,0.256000,12:30:00
25562,MAC000003,Std,2013-08-06T13:00:00,0.083000,13:00:00
25563,MAC000003,Std,2013-08-06T13:30:00,0.083000,13:30:00
25564,MAC000003,Std,2013-08-06T14:00:00,0.120000,14:00:00
25565,MAC000003,Std,2013-08-06T14:30:00,0.120000,14:30:00
25566,MAC000003,Std,2013-08-06T15:00:00,0.058000,15:00:00
25567,MAC000003,Std,2013-08-06T15:30:00,0.233000,15:30:00
25568,MAC000003,Std,2013-08-06T16:00:00,0.216000,16:00:00
25569,MAC000003,Std,2013-08-06T16:30:00,0.429000,16:30:00
25570,MAC000003,Std,2013-08-06T17:00:00,0.197000,17:00:00
25571,MAC000003,Std,2013-08-06T17:30:00,0.166000,17:30:00
25572,MAC000003,Std,2013-08-06T18:00:00,0.119000,18:00:00
25573,MAC000003,Std,2013-08-06T18:30:00,0.174000,18:30:00
25574,MAC000003,Std,2013-08-06T19:00:00,0.169000,19:00:00
25575,MAC000003,Std,2013-08-06T19:30:00,0.114000,19:30:00
25576,MAC000003,Std,2013-08-06T20:00:00,0.109000,20:00:00
25577,MAC000003,Std,2013-08-06T20:30:00,0.123000,20:30:00
25578,MAC000003,Std,2013-08-06T21:00:00,0.176000,21:00:00
25579,MAC000003,Std,2013-08-06T21:30:00,0.119000,21:30:00
25580,MAC000003,Std,2013-08-06T22:00:00,0.107000,22:00:00
25581,MAC000003,Std,2013-08-06T22:30:00,0.068000,22:30:00
25582,MAC000003,Std,2013-08-06T23:00:00,0.080000,23:00:00
25583,MAC000003,Std,2013-08-06T23:30:00,0.110000,23:30:00
25584,MAC000003,Std,2013-08-07T00:00:00,1.440000,00:00:00
25585,MAC000003,Std,2013-08-07T00:30:00,1.439000,00:30:00
25586,MAC000003,Std,2013-08-07T01:00:00,0.279000,01:00:00
25587,MAC000003,Std,2013-08-07T01:30:00,0.065000,01:30:00
25588,MAC000003,Std,2013-08-07T02:00:00,0.468000,02:00:00
25589,MAC000003,Std,2013-08-07T02:30:00,0.050000,02:30:00
25590,MAC000003,Std,2013-08-07T03:00:00,0.226000,03:00:00
25591,MAC000003,Std,2013-08-07T03:30:00,0.249000,03:30:00
25592,MAC000003,Std,2013-08-07T04:00:00,0.031000,04:00:00
25593,MAC000003,Std,2013-08-07T04:30:00,0.095000,04:30:00
25594,MAC000003,Std,2013-08-07T05:00:00,0.434000,05:00:00
25595,MAC000003,Std,2013-08-07T05:30:00,0.076000,05:30:00
25596,MAC000003,Std,2013-08-07T06:00:00,0.081000,06:00:00
25597,MAC000003,Std,2013-08-07T06:30:00,0.418000,06:30:00
25598,MAC000003,Std,2013-08-07T07:00:00,0.209000,07:00:00
25599,MAC000003,Std,2013-08-07T07:30:00,0.238000,07:30:00
25600,MAC000003,Std,2013-08-07T08:00:00,0.183000,08:00:00
25601,MAC000003,Std,2013-08-07T08:30:00,0.252000,08:30:00
25602,MAC000003,Std,2013-08-07T09:00:00,0.185000,09:00:00
25603,MAC000003,Std,2013-08-07T09:30:00,0.170000,09:30:00
25604,MAC000003,Std,2013-08-07T10:00:00,0.105000,10:00:00
25605,MAC000003,Std,2013-08-07T10:30:00,0.117000,10:30:00
25606,MAC000003,Std,2013-08-07T11:00:00,0.223000,11:00:00
25607,MAC000003,Std,2013-08-07T11:30:00,0.238000,11:30:00
25608,MAC000003,Std,2013-08-07T12:00:00,0.143000,12:00:00
25609,MAC000003,Std,2013-08-07T12:30:00,0.096000,12:30:00
25610,MAC000003,Std,2013-08-07T13:00:00,0.040000,13:00:00
25611,MAC000003,Std,2013-08-07T13:30:00,0.059000,13:30:00
25612,MAC000003,Std,2013-08-07T14:00:00,0.112000,14:00:00
25613,MAC000003,Std,2013-08-07T14:30:00,0.068000,14:30:00
25614,MAC000003,Std,2013-08-07T15:00:00,0.075000,15:00:00
25615,MAC000003,Std,2013-08-07T15:30:00,0.084000,15:30:00
25616,MAC000003,Std,2013-08-07T16:00:00,0.110000,16:00:00
25617,MAC000003,Std,2013-08-07T16:30:00,0.074000,16:30:00
25618,MAC000003,Std,2013-08-07T17:00:00,0.072000,17:00:00
25619,MAC000003,Std,2013-08-07T17:30:00,0.062000,17:30:00
25620,MAC000003,Std,2013-08-07T18:00:00,0.285000,18:00:00
25621,MAC000003,Std,2013-08-07T18:30:00,0.259000,18:30:00
25622,MAC000003,Std,2013-08-07T19:00:00,0.214000,19:00:00
25623,MAC000003,Std,2013-08-07T19:30:00,0.121000,19:30:00
25624,MAC000003,Std,2013-08-07T20:00:00,0.125000,20:00:00
25625,MAC000003,Std,2013-08-07T20:30:00,0.119000,20:30:00
25626,MAC000003,Std,2013-08-07T21:00:00,0.161000,21:00:00
25627,MAC000003,Std,2013-08-07T21:30:00,0.113000,21:30:00
25628,MAC000003,Std,2013-08-07T22:00:00,0.094000,22:00:00
25629,MAC000003,Std,2013-08-07T22:30:00,0.124000,22:30:00
25630,MAC000003,Std,2013-08-07T23:00:00,0.083000,23:00:00
25631,MAC000003,Std,2013-08-07T23:30:00,0.085000,23:30:00
25632,MAC000003,Std,2013-08-08T00:00:00,1.458000,00:00:00
25633,MAC000003,Std,2013-08-08T00:30:00,1.454000,00:30:00
25634,MAC000003,Std,2013-08-08T01:00:00,0.497000,01:00:00
25635,MAC000003,Std,2013-08-08T01:30:00,0.073000,01:30:00
25636,MAC000003,Std,2013-08-08T02:00:00,0.377000,02:00:00
25637,MAC000003,Std,2013-08-08T02:30:00,0.066000,02:30:00
25638,MAC000003,Std,2013-08-08T03:00:00,0.058000,03:00:00
25639,MAC000003,Std,2013-08-08T03:30:00,0.507000,03:30:00
25640,MAC000003,Std,2013-08-08T04:00:00,0.049000,04:00:00
25641,MAC000003,Std,2013-08-08T04:30:00,0.062000,04:30:00
25642,MAC000003,Std,2013-08-08T05:00:00,0.471000,05:00:00
25643,MAC000003,Std,2013-08-08T05:30:00,0.599000,05:30:00
25644,MAC000003,Std,2013-08-08T06:00:00,0.196000,06:00:00
25645,MAC000003,Std,2013-08-08T06:30:00,0.332000,06:30:00
25646,MAC000003,Std,2013-08-08T07:00:00,0.233000,07:00:00
25647,MAC000003,Std,2013-08-08T07:30:00,0.264000,07:30:00
25648,MAC000003,Std,2013-08-08T08:00:00,0.205000,08:00:00
25649,MAC000003,Std,2013-08-08T08:30:00,0.182000,08:30:00
25650,MAC000003,Std,2013-08-08T09:00:00,0.205000,09:00:00
25651,MAC000003,Std,2013-08-08T09:30:00,0.089000,09:30:00
25652,MAC000003,Std,2013-08-08T10:00:00,0.117000,10:00:00
25653,MAC000003,Std,2013-08-08T10:30:00,0.264000,10:30:00
25654,MAC000003,Std,2013-08-08T11:00:00,0.473000,11:00:00
25655,MAC000003,Std,2013-08-08T11:30:00,0.272000,11:30:00
25656,MAC000003,Std,2013-08-08T12:00:00,0.231000,12:00:00
25657,MAC000003,Std,2013-08-08T12:30:00,0.109000,12:30:00
25658,MAC000003,Std,2013-08-08T13:00:00,0.141000,13:00:00
25659,MAC000003,Std,2013-08-08T13:30:00,0.107000,13:30:00
25660,MAC000003,Std,2013-08-08T14:00:00,0.081000,14:00:00
25661,MAC000003,Std,2013-08-08T14:30:00,0.095000,14:30:00
25662,MAC000003,Std,2013-08-08T15:00:00,0.053000,15:00:00
25663,MAC000003,Std,2013-08-08T15:30:00,0.125000,15:30:00
25664,MAC000003,Std,2013-08-08T16:00:00,0.117000,16:00:00
25665,MAC000003,Std,2013-08-08T16:30:00,0.078000,16:30:00
25666,MAC000003,Std,2013-08-08T17:00:00,0.208000,17:00:00
25667,MAC000003,Std,2013-08-08T17:30:00,0.212000,17:30:00
25668,MAC000003,Std,2013-08-08T18:00:00,0.419000,18:00:00
25669,MAC000003,Std,2013-08-08T18:30:00,0.251000,18:30:00
25670,MAC000003,Std,2013-08-08T19:00:00,0.243000,19:00:00
25671,MAC000003,Std,2013-08-08T19:30:00,0.105000,19:30:00
25672,MAC000003,Std,2013-08-08T20:00:00,0.136000,20:00:00
25673,MAC000003,Std,2013-08-08T20:30:00,0.175000,20:30:00
25674,MAC000003,Std,2013-08-08T21:00:00,0.133000,21:00:00
25675,MAC000003,Std,2013-08-08T21:30:00,0.146000,21:30:00
25676,MAC000003,Std,2013-08-08T22:00:00,0.099000,22:00:00
25677,MAC000003,Std,2013-08-08T22:30:00,0.055000,22:30:00
25678,MAC000003,Std,2013-08-08T23:00:00,0.102000,23:00:00
25679,MAC000003,Std,2013-08-08T23:30:00,0.073000,23:30:00
25680,MAC000003,Std,2013-08-09T00:00:00,1.453000,00:00:00
25681,MAC000003,Std,2013-08-09T00:30:00,1.422000,00:30:00
25682,MAC000003,Std,2013-08-09T01:00:00,0.363000,01:00:00
25683,MAC000003,Std,2013-08-09T01:30:00,0.102000,01:30:00
25684,MAC000003,Std,2013-08-09T02:00:00,0.061000,02:00:00
25685,MAC000003,Std,2013-08-09T02:30:00,0.489000,02:30:00
25686,MAC000003,Std,2013-08-09T03:00:00,0.032000,03:00:00
25687,MAC000003,Std,2013-08-09T03:30:00,0.090000,03:30:00
25688,MAC000003,Std,2013-08-09T04:00:00,0.315000,04:00:00
25689,MAC000003,Std,2013-08-09T04:30:00,0.321000,04:30:00
